id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4645466744030722,Kj4NsgUzE,5494330386,罗兰老李,#广州疫情#为广州加油！！！我们每一个人要尽快完成疫苗接种，尽早完成中国群体免疫系统。今天我已打完新冠疫苗的第2针了，尽我一臂之力。加油中国！加油广州！L罗兰老李的微博视频,,长沙·长沙县,,广州疫情,35,7,15,2021-06-07 14:57,老李悟曰超话,,"http://f.video.weibocdn.com/eEy0fgr1lx07NgJqdV4c01041200ehaQ0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176211&ssig=fhbJ94SZwn&KID=unistore,video",
4650154622194244,Kl2Ky9cP2,6255847127,保佑细妹,//@Z有梦有坚持Y://@Z有梦有坚持Y:#广州加油#保护民营企业推进分享经济新模式#广州疫情#,,,Z有梦有坚持Y,"广州加油,广州疫情",0,0,0,2021-06-20 13:25,荣耀20,,,4645466744030722
4650154575792974,Kl2Ktoj14,1740301525,今天就是小太阳,#广州疫情#封闭21天，今天终于解封营业lu～,,,,广州疫情,0,0,0,2021-06-20 13:25,iPhone 12 Pro,['http://ww3.sinaimg.cn/large/67bae4d5gy1gronxi5382j21sg2dse86.jpg'],,
4650153882948213,Kl2JmcmXP,5380501825,昌江发布,#景德镇##新冠疫情#【景德镇市疾控中心紧急风险提示】6月18日，广东省报告6例本地新冠肺炎确诊病例，分别为广州市2例、深圳市2例、佛山市1例、东莞市1例。6月19日广东省无新增本地确诊病例。截至6月20日9时，国内共有1个高风险地区，13个中风险地区，均在广东省。为进一步做好景德镇市新冠肺炎疫情防控工作，巩固疫情防控成果，保护人民群众生命安全，景德镇市疾控中心对广大公众提出如下疫情防控建议：一、2021年6月5日以来，广东省广州市、深圳市、佛山市、东莞市来景，或与相关人员有接触史者，应开展自我健康监测，在做好个人防护前提下，第一时间主动前往社区报告登记，接受社区管理措施，并进行至少1次新冠病毒核酸检测。如出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等症状，不建议自行购药服用，应立即向属地社区报告，并按照规范程序转送定点医疗机构就诊。二、2021年6月19日起，由广州市、深圳市、佛山市、东莞市中高风险区来景返景人员实施“14+7”（14天集中隔离医学观察，加7天居家健康监测，居家健康监测结束时再进行1次核酸检测）健康管理措施，中高风险区已来景返景人员按照“填平补齐”原则进行管理；有广州市、深圳市、佛山市、东莞市中高风险区以外旅居，或与当地公布的患者活动轨迹有重叠的来景返景人员，实行“2+14”（核验2天内新冠病毒核酸检测阴性证明，14天居家健康监测，居家健康监测结束时再进行1次核酸检测）健康管理措施，不能提供核酸检测阴性证明的要第一时间进行核酸检测，检测结果出来前实施相对集中隔离。虽暂无中高风险地区，但实施了全员核酸检测区域的来景返景人员参照“2+14”健康管理措施进行管理。三、近期非必需不前往广州市、深圳市、佛山市、东莞市。确需前往的，请务必提前向所在社区（村）和工作单位报备，并做好个人防护。返景后，应主动向所在社区（村）和工作单位报备相关情况，配合当地疫情防控部门开展核酸检测和健康监测等疫情防控措施。四、积极主动配合疫情防控部门工作，接到疫情防控部门协查通知的人员，请主动报告当地疾控机构，就地等待，配合专业人员做好核酸检测和健康监测等疫情防控措施。五、国内近期连续报告本地确诊病例及无症状感染者，希望广大群众保持高度警惕，克服麻痹松懈思想，无论您是否已经接种了新冠肺炎疫苗，均应避免前往人员密集、人流量大的区域。如出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等症状时，不建议自行购药服用，应在做好个人防护前提下，及时去就近的医疗机构发热门诊就诊，并主动告知近期旅居史和相关人员接触史。六、接种新冠病毒疫苗是预防控制新冠肺炎最经济、最有效的手段，更是每一位公民应尽的责任和义务，请符合接种条件的市民积极预约登记，有序前往定点接种门诊接种新冠病毒疫苗。七、密切关注广州市、深圳市、佛山市、东莞市等地疫情进展信息，配合指挥部落实相应防控策略的调整。景德镇市疾控中心2021年6月20日,,,,"景德镇,新冠疫情",0,1,0,2021-06-20 13:22,nova5Pro人像超级夜景,,,
4650153699183435,Kl2J3Cx1V,3932451176,好运相伴温暖幸福,//@lesliesay:【广州拟出台政策措施为受疫情影响企业纾困减负】记者从广州市今天（6月20日）举行的新闻发布会上了解到，受本轮疫情影响，广州市部分企业生产经营受到一定影响，特别是封闭封控区域、住宿餐饮等行业企业受到直接冲击。目前，广州市已开展调查摸底工作，并将尽快出台为企业纾困减负的政,,,lesliesay,,0,0,0,2021-06-20 13:21,荣耀9 美得有声有色,,,4650083020704361
4650153572831438,Kl2IRbSAm,6597984099,广州诗大夫医疗,广州拟出台政策措施为受疫情影响企业纾困减负O网页链接,,佛山·平洲,,,0,0,0,2021-06-20 13:21,荣耀10青春版,,,
4650153514895715,Kl2ILkxB9,6889497606,Z有梦有坚持Y,//@Z有梦有坚持Y:#广州加油#保护民营企业推进分享经济新模式#广州疫情#,,,Z有梦有坚持Y,"广州加油,广州疫情",1,0,1,2021-06-20 13:20,保护民营企业推进分享经济新模式超话,,,4645466744030722
4650153410038923,Kl2IB0a7N,1899847603,露西深白,今天早上网购遇到，因为疫情原因，广州地区不接受订单。我真是第一次被雷到！,,,,,0,0,0,2021-06-20 13:20,微博国际版,,,
4650153376219304,Kl2Ixq5Vm,2426982771,股海偷金,受本轮疫情影响，广州市部分企业生产经营受到一定影响，特别是封闭封控区域、住宿餐饮等行业企业受到直接冲击。目前，广州市已开展调查摸底工作，并将尽快出台为企业纾困减负的政策措施。据介绍，正在制定的措施主要从纾困解难、减税降费、定向支持等三大类着手，力争为企业纾困解难送上“减震器”，为企业爬坡减负注入“强心剂”，为企业疫后发展提供“动力源”,,,,,0,0,0,2021-06-20 13:20,360安全浏览器,,,
4650153371241172,Kl2Ix5cSU,2802554714,无道万万岁,#深圳疫情#广州：你最近有没有去过深圳佛山东莞深圳：你最近有没有去过广州佛山东莞佛山：你最近有没有去过深圳广州东莞东莞：你最近有没有去过深圳广州佛山全国人：你最近有没有去过广东。,,深圳,,深圳疫情,0,1,0,2021-06-20 13:20,炒币赚的iPhone 12 Pro Max,,,
4650153211858515,Kl2Ih7Nu3,1768734554,橙光慧影Justina,睡到眼皮都肿了还是没能力一个人在（疫情期间最好别出门且家里有蟑螂的）广州过好周末当初那个荔湾区瞒报行程导致扩散的真该被拖出去枪毙了,,,,,0,1,0,2021-06-20 13:19,iPhone客户端,,,
4650153187475760,Kl2IevmMM,6064535943,云南昆明老杜,《警报拉响！国内又一地发现疫情，判定密接者超百人，战疫刻不容缓》继广州、佛山、深圳之后，近日，广东又一地发现疫情。截至下午5时，初步判定在东莞密切接触者163人，全部落实集中隔离医学观察。O网页链接,,,,,0,0,0,2021-06-20 13:19,百度App,['http://ww4.sinaimg.cn/large/006CqaPRgy1grontt3cxdj308o05st8t.jpg'],,
4650153174632664,Kl2Idjrao,1944332163,南方刘波,广州六月的城，希望能早些回归如常！远镜”#填品##广州##你好2021##hello六月##父亲节##周日愉快##全球疫情##填品咖啡##从你的世界路过##随手拍#L南方刘波的微博视频,,广州,,"填品,广州,你好2021,hello六月,父亲节,周日愉快,全球疫情,填品咖啡,从你的世界路过,随手拍",0,4,0,2021-06-20 13:19,iPhone客户端,,"http://f.video.weibocdn.com/001HCv9Pgx07NBmhGaF1010412002VF60E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624176223&ssig=H%2Fa%2FmIN7Ex&KID=unistore,video",
4650153028618881,Kl2HYAaad,1659280190,QuantHedgeFund,#量化对冲基金#【报道】受本轮疫情影响，广州市部分企业生产经营受到一定影响，特别是封闭封控区域、住宿餐饮等行业企业受到直接冲击。目前，广州市已开展调查摸底工作，并将尽快出台为企业纾困减负的政策措施。（央视）,,,,量化对冲基金,0,0,0,2021-06-20 13:19,英欧大数据Android,,,
4650152666599128,Kl2HorGJy,7276607735,慧选股,【广州封闭封控管理区紧急增加慢性病治疗用药品种】在广州市人民政府新闻办公室今天（6月20日）上午召开的疫情防控新闻发布会上，广州市卫生健康委副主任陈斌通报，目前，在管理区的9个社区卫生服务中心紧急增加了高血压、糖尿病等慢性O网页链接,,,,,0,0,0,2021-06-20 13:17,微财讯APP,,,
4650152641954403,Kl2Hm8cqD,6572441668,_Karinda,要被气懵了，本来父亲节想画一个简笔画，然后没动两笔就怒火中烧画不下去了，这是又准备把我那档子破事传得人尽皆知，以后还要在我耳边念叨个几百回广州疫情到底什么时候好转，今年暑假是真不想回去寒假也不想回去,,,,,0,0,0,2021-06-20 13:17,iPad客户端,['http://ww4.sinaimg.cn/large/007aNijGgy1gronjn0daaj31kw16okjl.jpg'],,
